file_id,title,contract_num,advertiser,gross_amount,flight_from,flight_to,issues,url
c1ede720-d1f9-dcb4-e56f-65bf46300e84,A33722-CONTRACT-564143-012120,564143,Tom Tiffany WI US House Dis 7,$575.00,02/11/20,02/17/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/c1ede720-d1f9-dcb4-e56f-65bf46300e84.pdf
80ff3aa4-3617-496e-fc29-cf9fdbecc54d,A33722-CONTRACT-575007-042720,575007,Tiffany for Wisconsin Inc (33722),"$12,425.00",04/29/20,05/05/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/80ff3aa4-3617-496e-fc29-cf9fdbecc54d.pdf
a5a37afc-bbf5-db26-bd19-a71fee1ae67a,A33722-CONTRACT-575750-050520,575750,Tiffany for Wisconsin Inc,"$15,205.00",05/06/20,05/12/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/a5a37afc-bbf5-db26-bd19-a71fee1ae67a.pdf
21399337-396a-47db-7feb-b2eb46da53c0,A33744-INVOICE-022320,1449233,With Honor Fund Inc (33744),"$87,650.00",1/27/2020,2/23/2020,Token,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/21399337-396a-47db-7feb-b2eb46da53c0.pdf
db4ee420-c938-2ff9-ea91-a7725092488e,A33926-INVOICES-033120,568675,Citizens to Elect David Gill,"$4,930.59",3/1/2020,3/31/2020 ,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/db4ee420-c938-2ff9-ea91-a7725092488e.pdf
cf7ef20a-1b3a-4624-55ed-d196e0066143,A34122-CONTRACT-575482-050120,575482,Tricia Zunker for Wisconsin,"$3,630.00",05/05/20,05/12/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/cf7ef20a-1b3a-4624-55ed-d196e0066143.pdf
0179ed96-6b64-eb8b-07c1-3214262dec0c,A34122-CONTRACT-575746-050520,575746,Tricia Zunker for Wisconsin,$985.00,05/08/20,05/12/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/0179ed96-6b64-eb8b-07c1-3214262dec0c.pdf
db5e84ab-3b2c-59c2-e380-a7e4b30037c4,A34132-Contract-574631-042220,574631,Friends of Justin Busch (34132),"$4,110.00",04/23/20,05/10/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/db5e84ab-3b2c-59c2-e380-a7e4b30037c4.pdf
4b330586-f3e8-28ea-b0cc-2d060dc10622,A34209-INVOICE-053120,1471574,Our Future Matters (34209)/SWBK,"$1,997.50",4/27/2020,5/31/2020,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/4b330586-f3e8-28ea-b0cc-2d060dc10622.pdf
b81af886-ac0d-ed0b-8798-25a86885aaf5,A5629-CONTRACT-566243-021120,566243,Club for Growth Action (5629),"$49,375.00",02/13/20,02/18/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/b81af886-ac0d-ed0b-8798-25a86885aaf5.pdf
89c45f06-e6f2-0b1e-e8e8-57d4f0fb17e6,AAN ECIV 4212871,6786968,AMERICAN ACTION NTWK,"$8,150.00",1/31/20,2/6/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/89c45f06-e6f2-0b1e-e8e8-57d4f0fb17e6.pdf
2eb5eaa6-3f56-cb68-b3c8-76abab26dc0c,AB JUN 16-22 ORDER_EST 1470,2534652,POL/AB Foundation PAC,$190.00,06/16/20,06/22/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/2eb5eaa6-3f56-cb68-b3c8-76abab26dc0c.pdf
1709fe97-1768-7c02-fdbe-c4c0102d0bc9,AB PAC (American Bridge PAC) 04-21-20 Invoice,2006527-1,AB PAC,"$44,350.00",04/21/20, 04/27/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/1709fe97-1768-7c02-fdbe-c4c0102d0bc9.pdf
08fe4888-65a4-3254-b5d2-dad9186a9694,AB PAC 2485647 April Invoice,2485647-1,POL/AB PAC,"$3,355.00",04/21/20,04/27/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/08fe4888-65a4-3254-b5d2-dad9186a9694.pdf
76b092d7-cdf8-974d-9092-e0e016a3260a,AB PAC Order 30 second 7.14 - 7.20.20,714812,American Bridge 21st Century PAC,"$3,035.00",07/14/20,07/20/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/76b092d7-cdf8-974d-9092-e0e016a3260a.pdf
20fc0abd-d386-84f8-e98a-892f6331fd9a,AB PAC Order 60 second 7.14 - 7.20.20,714817,American Bridge 21st Century PAC,"$6,070.00",07/14/20,07/20/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/20fc0abd-d386-84f8-e98a-892f6331fd9a.pdf
c2e8cb78-cc91-4787-f6a4-f0a60c12034f,AB PAC_NAB FOR CONTRACT 4343864_0002,,,,,,Type,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/c2e8cb78-cc91-4787-f6a4-f0a60c12034f.pdf
271ea37f-e7a4-3802-d855-8784c3cb74d3,ADVANCING AZ CONTRACT KTAZ 4.20,1058048,ADVANCING AZ,"$15,000.00",04/21/20,04/27/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/271ea37f-e7a4-3802-d855-8784c3cb74d3.pdf
26815c68-2001-c434-a086-f56cfc52b5a9,AMERICAN ACTION 2334221-1,2334221-1,POL/American Action Network PAC,"$1,450.00",1/18/20,01/24/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/26815c68-2001-c434-a086-f56cfc52b5a9.pdf
fa6da86f-2806-fd14-5676-ff802ddeb9f3,AMY KLOBUCHAR PRESIDENT 022520 NAB FORM,,,,,,Type,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/fa6da86f-2806-fd14-5676-ff802ddeb9f3.pdf
ca2b81c1-ae0a-09ca-fded-9acc979c0e48,AMY KLOBUCHAR WJHL INVOICE 26806850-2,26806850-2,POL/Amy Klobuchar/President/US/Dem,"$7,680.00",02/19/20,02/27/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/ca2b81c1-ae0a-09ca-fded-9acc979c0e48.pdf
7a8b6973-be56-db5c-6adb-918a45f5813a,Advance GA Order Dated 06-04-20 6941,4391450,Advance GA (136881),$800.00,06/04/20,06/09/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/7a8b6973-be56-db5c-6adb-918a45f5813a.pdf
2093ee21-d0ee-3641-03b4-3025ae441836,Alan Clemmons Station Order #1643883,1643883,Alan Clemmons for State House,"$1,542.50",06/05/20,06/09/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/2093ee21-d0ee-3641-03b4-3025ae441836.pdf
b0ae0954-274a-f270-797c-76224b78b8ee,Am First ORDER 5-22-20 #490124,2515519,POL/America First Action PAC,"$1,800.00",5/22/20,05/28/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/b0ae0954-274a-f270-797c-76224b78b8ee.pdf
8616e99b-4621-8fc8-801c-240bb8a5ed2e,America First Action April 24 - April 30 METV INVOICE,2005246-1,America First Action Inc.,$800.00,04/24/20,04/30/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/8616e99b-4621-8fc8-801c-240bb8a5ed2e.pdf
673c18b9-1a12-c5d3-d108-1e2d142225fd,America First Action Inc - Contract 48347,48347,America First Action Inc,$50.00,04/24/20,04/30/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/673c18b9-1a12-c5d3-d108-1e2d142225fd.pdf
0a1704bd-a299-7817-29ac-bf5a1e270168,America First Action Inc - Order 48142,48142,America First Action Inc,"$12,405.00",04/24/20,04/30/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/0a1704bd-a299-7817-29ac-bf5a1e270168.pdf
75e6146d-00aa-69c9-3608-7e6b41aa1403,America First Action Inc - Order 48146,48146,America First Action Inc,"$13,300.00",05/08/20,05/14/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/75e6146d-00aa-69c9-3608-7e6b41aa1403.pdf
81970bbe-1da7-38d6-d329-a353ac795125,America First Action Inc - Order 48347,48347,America First Action Inc,$50.00,04/24/20,04/30/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/81970bbe-1da7-38d6-d329-a353ac795125.pdf
543ec418-6a40-0243-8dc5-3fb051c36a8c,America First Action Inc 330105  9_30-10_6 1600688--1 Revised,1600688,America First Action,"$264,500.00",09/30/20,10/06/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/543ec418-6a40-0243-8dc5-3fb051c36a8c.pdf
4af56131-8360-9587-cdea-73368e0f934a,America First Invoices,7187334,America First Policies (117746),"$23,100.00",1/20/2020,1/26/2020,Token,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/4af56131-8360-9587-cdea-73368e0f934a.pdf
b3234951-f7f0-52bb-3589-23fa9a100e1f,America Reads the Mueller Report Feb invoice,4230651,America Reads the Mueller Report ((133489,$675.00,2/3/2020,2/15/2020,Token,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/b3234951-f7f0-52bb-3589-23fa9a100e1f.pdf
a0ef5d5c-76ad-198f-4095-e31428889f87,American Workers for Progress Invoice# KT20020198,KT20020198,AMERICAN WORKERS FOR PROGRESS,"$15,275.00",01/18/20,02/01/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/a0ef5d5c-76ad-198f-4095-e31428889f87.pdf
df3b1243-a6f4-2ce7-c4c7-d245f18ee0b3,Amy Kennedy for Congress Basefile Nonfed KYW Rebates Contract 304806 week of 682020,,AMY KENNEDY FOR CONGRESS,,,,Type,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/df3b1243-a6f4-2ce7-c4c7-d245f18ee0b3.pdf
95cee29f-f4a4-c8b0-ad3d-4b3467e1b0e6,Amy Kennedy-978012,978012,Amy Kennedy for Congress,$950.00,06/09/20,06/15/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/95cee29f-f4a4-c8b0-ad3d-4b3467e1b0e6.pdf
c8b0e250-164b-cfd5-0f75-ba1d6f04805a,Amy Klobuchar 2.26.20 - 3.3.20 KOCO Invoice,1985860-1,Klobuchar/D/President,"$13,035.00",02/26/20,03/03/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/c8b0e250-164b-cfd5-0f75-ba1d6f04805a.pdf
06d9b746-07ee-6be3-39b7-a2eeecd4f1a0,Amy Klobuchar Invoice #2390072-1 WWCW,2390072-1,POL/Amy Klobuchar/President/US/Dem,$730.00,02/19/20,02/235/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/06d9b746-07ee-6be3-39b7-a2eeecd4f1a0.pdf
14196534-738b-fdb9-acce-4d1dd821f1ab,Amy Klobuchar for President 1.15-1.21 #2346638-1 Invoice,2346638-1,POL/Amy Klobuchar/President/US/Dem,"$1,085.00",01/15/20,01/21/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/14196534-738b-fdb9-acce-4d1dd821f1ab.pdf
66806741-1e96-8a57-e8fb-9a33b0b22a11,Amy McGrath-ORDER-14719-51820,14719,Amy McGrath for Senate,"$1,932.00",05/19/20,05/25/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/66806741-1e96-8a57-e8fb-9a33b0b22a11.pdf
05f4795c-be1c-1028-6c79-3e679b954976,Amy for America Invoice 378700-1,378700-1,Amy for America,"$4,190.00",01/14/20, 01/20/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/05f4795c-be1c-1028-6c79-3e679b954976.pdf
728d8ff3-c7ba-6978-7c19-ab62e99732f9,Amy for America Invoice 379098-1,379098-1,Amy for America,"$2,055.00",01/21/20,01/27/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/728d8ff3-c7ba-6978-7c19-ab62e99732f9.pdf
abf2f735-74bf-ee22-e217-5e64c7e70221,Amy for America Order 378074 1.6.20,378074,Amy for America,"$1,690.00",01/06/20,01/06/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/abf2f735-74bf-ee22-e217-5e64c7e70221.pdf
10f0fd54-b6b9-5bb8-d884-bf562045948a,Amy for America ZNWS 2.26-3.3 Est 60 Conf Contract,4259092,Amy for America,"$1,540.00",02/26/20,03/03/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/10f0fd54-b6b9-5bb8-d884-bf562045948a.pdf
f7df75a9-0382-7678-b343-25bbcfa8954f,Anita Howard April Order Revision WGXA.EGXA,,,,,,Type,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/f7df75a9-0382-7678-b343-25bbcfa8954f.pdf
f5d37e8b-aa01-999d-787c-310cccacdfd3,Arballo Inv 2-111341351-1,1341351-1,Phil Arballo for Congress-D,"$8,780.00",02/04/20,02/10/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/f5d37e8b-aa01-999d-787c-310cccacdfd3.pdf
71b8fe26-fa90-12ff-8db5-d7b9ee2efc74,Archerd for Congress ORDER and NAB 1.28.20-2.3.20 Estimate 1268,26787943,Archerd for Congress,"$18,000.00",1/28/20,2/3/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/71b8fe26-fa90-12ff-8db5-d7b9ee2efc74.pdf
e6e36197-157b-67e1-9b2d-58b5389b7bc5,Archerd for Congress ORDER and NAB 2.25.20-3.3.20 Estimate 1272,4218469,Archerd For Congress-R (134495),"$22,425.00",02/25/20,03/03/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/e6e36197-157b-67e1-9b2d-58b5389b7bc5.pdf
50e20ed6-1232-4272-a28a-4632d68679fc,Atkinson for Congress Contract #89015,,ATKINSON FOR CONGRESS (5651),"$2,675.00",03/15/20,03/29/20,Token,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/50e20ed6-1232-4272-a28a-4632d68679fc.pdf
76628c20-279b-6022-818c-11bd703df9da,Avacy Initiatives INVOICE 386135-1,386135-1,"Avacy Initiatives, Inc.","$13,075.00",05/19/20,05/25/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/76628c20-279b-6022-818c-11bd703df9da.pdf
ac6c1999-2149-55bd-23b9-36df7cbc1e99,Avacy Initiatives INVOICE 386136-1,386136,"Avacy Initiatives, Inc.","$9,320.00",05/26/20,06/02/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/ac6c1999-2149-55bd-23b9-36df7cbc1e99.pdf
cbff2bf2-7e0c-9ac3-a1f4-3089a58623ca,B Sanders Dem Pres Rep Order Est 2015,2015,OH-Bernie 2020,"$5,800.00","March 11, 2020","March 17, 2020",,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/cbff2bf2-7e0c-9ac3-a1f4-3089a58623ca.pdf
3b3bc567-74bd-ddc3-4623-9af73e8601a2,BERNIE SANDERS FEB INVOICE 26798898,2375815-1,POL/Bernie Sanders/President/US/Dem,"$18,525.00",02/12/20,02/18/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/3b3bc567-74bd-ddc3-4623-9af73e8601a2.pdf
5a06973b-8c1b-73e0-b67e-34678f80c86a,BERNIE SANDERS PRESIDENT 041920 REBATE,1984608-1,Sanders/D/President,($76.50),,,Type,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/5a06973b-8c1b-73e0-b67e-34678f80c86a.pdf
f4134faa-3183-9843-02f8-30794296ddcc,BIDEN 1.28.20-2.3.20 ORDER #26660858 Y,2186808,POL/Joe Biden/President/US/Dem,"$1,345.00",01/28/20,02/03/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/f4134faa-3183-9843-02f8-30794296ddcc.pdf
d6cd4fa8-fed8-1f57-c2f7-e5dea8529a3e,BIDEN KUBE INV#80095-1,80895-1,Poli/J Biden/D/Pres/US,$800.00,02/28/20,03/03/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/d6cd4fa8-fed8-1f57-c2f7-e5dea8529a3e.pdf
b83b03c8-6bd6-61df-d90e-a91cfa2d4a3a,BIDEN ORDER 1537650R2,1537650,Biden for President,"$12,615.00",02/27/20,03/03/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/b83b03c8-6bd6-61df-d90e-a91cfa2d4a3a.pdf
8588921b-ac32-c431-e2f8-b30fbc821a80,BLOOMBERG 2.3.20-2.7.20 ORDER #26792355 REVISED 2.10.20,2362879,POL/Michael Bloomberg/President/US/Dem,"$3,120.00",12/30/19,02/14/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/8588921b-ac32-c431-e2f8-b30fbc821a80.pdf
d9a04263-730c-db2b-2ae4-76b2b5e2e1bf,BLOOMBERG D PRESIDENT 021320-021420 1982106 CONTRACT NAB,1982106,Bloomberg/D/President,"$13,700.00",02/13/20,02/14/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/d9a04263-730c-db2b-2ae4-76b2b5e2e1bf.pdf
3491a4de-2e1b-6943-20a4-eb1f25a0914e,BLOOMBERG D PRESIDENT 1971389-1,1971389-1,Bloomberg/D/President,"$26,716.00",01/11/20,01/17/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/3491a4de-2e1b-6943-20a4-eb1f25a0914e.pdf
4cf4ad7c-d187-af14-4b1b-161fd811d887,BLOOMBERG kzbz new order 1526642 2.14,1526642,"Mike Bloomberg 2020, Inc",$60.00,02/17/20,02/23/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/4cf4ad7c-d187-af14-4b1b-161fd811d887.pdf
59d47fbe-0fc4-0403-1127-b5dc063d89b3,BSAN - 0212-0217 - 2377658 REQ,1930,NV-Bernie 2020,"$9,580.00","February 12, 2020","February 17, 2020",,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/59d47fbe-0fc4-0403-1127-b5dc063d89b3.pdf
345c9cc0-9807-1e81-178e-d79752dbdf87,BUSH for US HOUSE DIST 22  EST 11649,544588-1,Pol/P Bush/R/Con/TX,"$15,500.00",02/25/20,02/26/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/345c9cc0-9807-1e81-178e-d79752dbdf87.pdf
5be3f0c9-0d55-7214-cefd-1489062f56a1,Barbara Bollier INVOICE May 2020,7435139,Barbara Bollier-Senate-Kansas-D (136472),$673.00,4/27/2020,5/31/2020,Token,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/5be3f0c9-0d55-7214-cefd-1489062f56a1.pdf
65ec99be-3e1c-e54b-8847-8b0fe99b6012,Barge 2020 Order Dated 04-15-20 799 R1,4336401,John Barge for Congress-R (135909),"$11,310.00",4/15/20,4/28/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/65ec99be-3e1c-e54b-8847-8b0fe99b6012.pdf
4cc700a3-6cb8-b791-2428-890e7fb7cf2a,Bennett 1006-1012 711207,711207,Bennett/Democrat/Secretary of State,"$3,020.00",10/06/20,10/12/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/4cc700a3-6cb8-b791-2428-890e7fb7cf2a.pdf
5acfd041-fb28-cb9c-1c99-65b2f64f0ce9,Bernie -Order- 1534947,1534947,Bernie 2020,"$9,445.00",02/26/20,03/03/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/5acfd041-fb28-cb9c-1c99-65b2f64f0ce9.pdf
ee8ee4da-fac4-8f7f-a53f-966c3514e0f4,Bernie 2020 - (A) - Traffic Order KFTN TV Q1 515500,515500,Bernie 2020,$550.00,02/11/20,02/14/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/ee8ee4da-fac4-8f7f-a53f-966c3514e0f4.pdf
92083af9-5fe6-87ea-1070-cefbc9f2ea16,Bernie 2020 - (A) Invoice KTFN TV Q1 515500,515500-1,Bernie 2020 - (A),$825.00,02/11/20,03/01/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/92083af9-5fe6-87ea-1070-cefbc9f2ea16.pdf
5a7d60d9-0f4c-4151-bd96-4bce1393eef5,Bernie 2020 Invoice 378208-1,378208-1,Bernie 2020,"$12,705.00",01/21/20,01/27/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/5a7d60d9-0f4c-4151-bd96-4bce1393eef5.pdf
24b7c0b0-dd0a-7a19-d0b4-8331f990cb2d,Bernie 2020 Order 378208 1.21-1.27,378208,Bernie 2020,"$14,695.00",01/21/20,01/27/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/24b7c0b0-dd0a-7a19-d0b4-8331f990cb2d.pdf
167d7d9c-6945-e2a4-7aca-63e00f8124a4,Bernie 2020 Order 378372 1.28-2.03,378372,Bernie 2020,"$11,745.00",01/28/20,02/03/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/167d7d9c-6945-e2a4-7aca-63e00f8124a4.pdf
b4ce9201-6443-7d05-7028-46940fb409e8,"Bernie KFPH Contract 101385  March 11,2020",101385,"Bernie 2020, Inc.","$3,320.00",03/11/20,03/17/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/b4ce9201-6443-7d05-7028-46940fb409e8.pdf
5d07d57b-d53f-2fd4-e8f7-a465403340fe,Bernie KTVW Invoice-TV0180164,TV0180164,"Bernie 2020, Inc.","$44,475.00",03/04/20,03/10/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/5d07d57b-d53f-2fd4-e8f7-a465403340fe.pdf
991a6b5e-47e7-adbe-94d1-fbf91a2242ad,Bernie Sanders for President  Invoice 111478-1,111478-1,POL/Sanders Bernie/D/President,"$1,720.00",02/12/20,02/20/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/991a6b5e-47e7-adbe-94d1-fbf91a2242ad.pdf
ba8d57a8-b634-1029-8c87-c3baf86fda4a,Bernie Sanders for President - Contract  #4238759 - 02.12.20 - 02.18.2020,4238759,Bernie Sanders for President-D,$886.00,02/12/20,02/18/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/ba8d57a8-b634-1029-8c87-c3baf86fda4a.pdf
9e040dfb-a987-6a58-a341-e21b2cb1d0dc,Bernie Sanders for President 1.21.20-1.27.20 Invoice  2 of 2,7236783,Bernie Sanders for President-D (106300),"$2,380.00",1/27/2020,2/2/2020,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/9e040dfb-a987-6a58-a341-e21b2cb1d0dc.pdf
14632210-11d9-a184-e3db-b1b219f52ca8,Beth Calhoun for Horry County Auditor Order 2517963 Confirmation,2517963,POL/Beth Calhoun/Horry County Auditor/SC/Rep DirecPrimary,"$3,500.00",06/02/20,06/08/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/14632210-11d9-a184-e3db-b1b219f52ca8.pdf
8fdd2b18-db6c-099f-ac13-55e2ab3f2055,Beth Wolfe Cancellation,1551824,"Beth Wolfe, Court of Appeals",,03/16/20,03/30/20,Token,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/8fdd2b18-db6c-099f-ac13-55e2ab3f2055.pdf
d22bd3cd-907a-1100-087d-c584b7324a21,Better Future MI Fund NAB Contract 1555984 3-31 to 4-6 2020,1555984,Beter Future MI Fund,,3/31,4/6/20,Type,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/d22bd3cd-907a-1100-087d-c584b7324a21.pdf
c442b691-e6c8-7e9d-3970-a205dc05b56d,Biden 4047042 cxl,26660798,Biden For President,$0.00,1/28/20,2/3/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/c442b691-e6c8-7e9d-3970-a205dc05b56d.pdf
e06c5eeb-9be4-11ea-1995-6826d4142cc4,Biden For President Order 981158,981158,Biden For President,,01/21/20,01/27/20,Type,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/e06c5eeb-9be4-11ea-1995-6826d4142cc4.pdf
8bdf348a-6c43-746f-6d38-1eb5881e233a,Biden January Invoice #2329904-1,2329904-1,POL/Joe Biden/President/US/Dem,"$8,950.00",01/10/20,01/13/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/8bdf348a-6c43-746f-6d38-1eb5881e233a.pdf
fec834a8-7f3b-2bc4-7aa1-508509537c3c,Biden KDFI contract #953429--1,953429,Biden for President,"$3,910.00",02/26/20,02/26/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/fec834a8-7f3b-2bc4-7aa1-508509537c3c.pdf
a6c38632-d79f-3cf3-9202-d756f5c4a102,Biden Order 1273854 R1,1273854,Biden for President-D,"$9,435.00",01/28/20,02/03/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/a6c38632-d79f-3cf3-9202-d756f5c4a102.pdf
48d3358e-930b-3640-f119-419ad4a164c3,Biden est 7147 order 953807,953807,Biden for President,$50.00,03/01/20,03/01/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/48d3358e-930b-3640-f119-419ad4a164c3.pdf
4809552b-2f55-a9cf-6f4a-f4ec9d691461,Biden for President 03.15.20,7304001,Biden for President-D (27957),$350.00,3/9/2020,3/15/2020,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/4809552b-2f55-a9cf-6f4a-f4ec9d691461.pdf
250e73dd-0070-72bf-683b-c57b7dd7a1de,Biden for President Invoice 379140-1,379140-1,Biden for President,"$3,755.00",01/21/20,01/27/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/250e73dd-0070-72bf-683b-c57b7dd7a1de.pdf
c1dd4c92-fad3-cbc9-1cef-356252282385,"Biden, Joe Invoice 1537640-1",1537640-1,Biden for President,"$7,050.00",02/25/20,03/03/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/c1dd4c92-fad3-cbc9-1cef-356252282385.pdf
99b2e286-4203-5c21-135b-d559c6826ac6,Bill Henry May Invoice #250020518,250020518,Friends of Bill Henry,"$3,750.00",05/26/20,06/01/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/99b2e286-4203-5c21-135b-d559c6826ac6.pdf
02ccb7f2-84d7-5506-70e7-9187af6a0867,Bloomberg . Order #9754886 . Est 0128,9754886,BLOOMBERG FOR PRES,"$210,350.00",02/15/20,02/21/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/02ccb7f2-84d7-5506-70e7-9187af6a0867.pdf
13d18919-8be6-1ef3-0584-559c02432e58,Bloomberg 0116 Jan 2020 2335618-1,2335618-1,POL/Michael Bloomberg/President/US/Dem,$150.00,01/11/20,01/17/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/13d18919-8be6-1ef3-0584-559c02432e58.pdf
48e3a952-fea0-ff4a-b83b-6577a43b33aa,Bloomberg 0127_0209 Est.0121 ORD TV,1931661,POL/ Michael Bloomberg / D / PRES / US,"$14,685.00",01/27/20,02/09/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/48e3a952-fea0-ff4a-b83b-6577a43b33aa.pdf
c5cacf05-37a9-2277-0046-234f1732f804,Bloomberg 0304 contract 1950152 revised,1950152,POL/ Michael Bloomberg / D / PRES / US,$120.00,03/04/20,03/05/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/c5cacf05-37a9-2277-0046-234f1732f804.pdf
f55b8467-7522-5456-a56d-896956759ebd,Bloomberg 123808 REV 1,123808,Mike Bloomberg 2020 ##,"$57,525.00",2/20/20,02/21/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/f55b8467-7522-5456-a56d-896956759ebd.pdf
