id	product_desc	advertiser	agency_name	order_revision	alt_order_no	estimate	flight_from	flight_to	original_date	revision_date	order_type	buying_contact	billing_contact	demographic	product_codes	priority	revenue_codes	primary_ae	sales_office	sales_region	billing_type	billing_calendar	billing_cycle	agency_commission	new_business_through	order_separation	advertiser_external_id	agency_external_id	page	total_pages	product_desc_original	advertiser_original
KEVN-TV_14139990682874	Vote No on 17	Vote No on 17	Target Enterprises	4853 	10446265 		2014-10-27	2014-11-02	2014-10-17	2014-10-17	GENERAL 		15260 Ventura Blvd, Suite 1240 Sherman Oaks, CA 91403 	A35+	Issues/Propositions 	P-01 	05 POL-N, AGY, POL-ISS 	National Political 	POL 	Pol 	Cash	Broadcast	EOM/EOC 	15%		00:20:00 			1	3	VOTE NO ON 17 	Vote No on 17 
KEVN-TV_14139992285104	American Chemistry Council	American Chemistry Council	American Media and Advocacy Group	4829 	10441401 	5811 	2014-10-28	2014-11-03	2014-10-13	2014-10-15	GENERAL 		815 Slaters Lane Alexandria, VA 22314 	A35+	Issues/Propositions 	P-01 	05 POL-N, AGY, POL-ISS 	National Political 	POL 	Pol 	Cash	Broadcast	EOM/EOC 	15%		00:20:00 			1	4	AMER CHEMISTRY COUNC 	American Chemistry Council 
KEVN-TV_14140012270303	NRSC IE	NRSC IE	National Media Research Planning and Placement	4834 	10441395 	5781 	2014-10-28	2014-11-04	2014-10-13	2014-10-15	GENERAL 		815 Slaters Lane Alexandria, VA 22314 	A35+	Issues/Propositions 	P-01 	05 POL-N, AGY, POL-ISS 	National Political 	POL 	Pol 	Cash	Broadcast	EOM/EOC 	15%		00:20:00 			1	7	NRSC IE 	NRSC IE 
KEVU-CD_14079097018587	Eugene Nao	New Approach Oregon	Media Analysis	3582 		622 Flight 1 	2014-09-22	2014-11-03	2014-08-12	2014-08-12	GENERAL 		P.O. Box 66490 Portland, OR 97290 	HH	Issues/Propositions 	P-01 	AGY, REG, POL-ISS 	Alaina Burgess 	N-EUG 	National 	Cash	Calendar 	EOM/EOC 	15%		00:15:00 			1	3	2014 Eugene NAO 	New Approach Oregon 
KEVU-CD_14123031339010	Richardson/Gov	Dennis Richardson for Oregon Governor	Strategic Media Services	4539 	9421291 	4034 	2014-10-06	2014-10-08	2014-10-02	2014-10-02	GENERAL 		7669 Stagers Loop Delaware, OH 43015 	A35+	Candidates,Political Governor 	P-04 	AGY, NAT, POL-CAND 	Wasington DC Katz Continental 	N-DC 	National 	Cash	Broadcast	EOM/EOC 	15%		00:30:00 			1	2	Richardson/Gov/Rep 	Dennis Richardson for Governor 
KEVU-CD_14128740772013	ADD Osu	Merkley for Senate	Screen Strategies Media	4602 			2014-10-16	2014-10-16	2014-10-09	2014-10-09	GENERAL 		11150 Fairfax Blvd., Suite 505 Fairfax, VA 22030 	HH	Candidates,Political US Senate 	P-03 	AGY, REG, POL-CAND 	Christina Breen 	R-EUG 	Regn 	Cash	Broadcast	EOM/EOC 	15%		00:30:00 			1	1	10.16 Add-OSU 	Merkley for Senate 
KEVU-CD_14139051983749	Merkley for Senate	Merkley for Senate	Screen Strategies Media	3407 		627 	2014-10-20	2014-10-26	2014-07-28	2014-10-20	GENERAL 		11150 Fairfax Blvd., Suite 505 Fairfax, VA 22030 	HH	Candidates,Political US Senate 	P-03 	AGY, REG, POL-CAND 	Christina Breen 	R-EUG 	Regn 	Cash	Broadcast	EOM/EOC 	15%		00:30:00 			1	2	Merkley for Senate 10/20-10/26/14 	Merkley for Senate 
KFSN-TV_14096959155038	Candidate	Luis Chavez for Senate Dist	Milner Butcher Media Group	57744 	WOC10150553 	01 	2014-09-22	2014-09-28	2014-09-02	2014-09-02	GEN 		2056 Cotner Avenue Los Angeles, CA 90025 	A50+	Candidates 	P-00 	AGY, POL, POL-CAND 	Tricia Meyer 	N-LA 	National 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	3	CANDIDATE 	Luis Chavez for Senate Dist 14 
KFSN-TV_14096959168689	Candidate	Luis Chavez for Senate Dist	Milner Butcher Media Group	57763 	WOC10150554 	01 	2014-09-29	2014-10-05	2014-09-02	2014-09-02	GEN 		2056 Cotner Avenue Los Angeles, CA 90025 	A50+	Candidates 	P-00 	AGY, POL, POL-CAND 	Tricia Meyer 	N-LA 	National 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	3	CANDIDATE 	Luis Chavez for Senate Dist 14 
KFSN-TV_14102977617225	Senate	Vidak for Senate	Hall Market Media	58367 			2014-09-22	2014-09-28	2014-09-08	2014-09-09	GEN 		4361 Winding Woods Way Fair Oaks, CA 95628 	HH	Candidates 	P-02 	AGY, POL, POL-CAND 	Greg Baker 	L-FRE 	Local 	Cash	Broadcast	EOM/EOC 	15%		00:30:00 			1	2	SENATE DISTRICT 14 	Vidak for Senate 
KFSN-TV_14109901177012	Senate	Vidak for Senate	Hall Market Media	58367 			2014-09-22	2014-09-28	2014-09-08	2014-09-17	GEN 		4361 Winding Woods Way Fair Oaks, CA 95628 	HH	Candidates 	P-02 	AGY, POL, POL-CAND 	Greg Baker 	L-FRE 	Local 	Cash	Broadcast	EOM/EOC 	15%		00:30:00 			1	2	SENATE DISTRICT 14 	Vidak for Senate 
KFSN-TV_14109901191086	Senate	Vidak for Senate	Hall Market Media	58402 			2014-10-20	2014-10-26	2014-09-08	2014-09-17	GEN 		4361 Winding Woods Way Fair Oaks, CA 95628 	HH	Candidates 	P-02 	AGY, POL, POL-CAND 	Greg Baker 	L-FRE 	Local 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	2	Senate District 14 	Vidak for Senate 
KARE_14012243848735	Franken WK	AL Franken for Senate	Shorr Johnson Magnus	879582 	07180596 	WK3 '14 60 	2014-05-21	2014-05-26	2014-05-19	2014-05-22	Political 		1831 Chestnut St. #602 Philadelphia, PA 19103 	A35+	PL-Federal 	P-2 	AGY, GEN, POL 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	2	FRANKEN WK3 2014 	Al Franken for Senate 
KAAL_14132061841247		SEIU COPE	Waterfront Strategies	223713 	07294382 	3246 	2014-10-14	2014-10-20	2014-10-10	2014-10-10	GENERAL 		3050 K Street NW Washington, DC 20007 	A35+	PL2 	99 	AGY, POL, ISS 	Andrew Solano 	H-DC 	National 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	3		SEIU COPE 
KARE_13959546951449	Snaen	American Encore	Mentzer Media Services	867118 	07132271 	434 	2014-04-02	2014-04-08	2014-03-27	2014-03-27	Political 		600 Fairmount Ave. Suite 306 Towson, MD 21286 	A50+	IS-Issue/Non Ballot 	P-2 	AGY, GEN, POL 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	3	SNAEN 	ISS / American Encore 
WXYZ-TV_14093308011697	MI Tll Aug Sept	NRSC/Land	Strategic Media Services	426954 		3888 	2014-08-26	2014-09-05	2014-08-25	2014-08-25	GENERAL 		7669 Stagers Loop Delaware, OH 43015 	A35+	PL Ballot Issue 	DEF 	POL, POL, PARTY 	Susan Petro 	EWSDC 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:20:00 			1	3	MI-TLL Aug 26-Sept 5 . 	NRSC/Land 
KARE_14031951403154	DCCC	Democratic Congressional Campaign Committee	Great American Media	889800 	07216814 	2889 	2014-10-14	2014-10-20	2014-06-18	2014-06-19	Political 		3050 K Street NW Washington, DC 20007 	A35+	IS-Candidate/US House,IS-Issue/Non 	P04-GB 	AGY, GEN, POL 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 	22071 		1	5	DCCC SKED B - 2889 	Democratic Congressional Campaign Committee 
KARE_14018100224443	Franken WK	AL Franken for Senate	Shorr Johnson Magnus	882663 	07195488 	FRANKEN WK5 	2014-06-03	2014-06-09	2014-06-02	2014-06-02	Political 		1831 Chestnut St. #602 Philadelphia, PA 19103 	A35+	PL-Federal 	P02-FTB 	AGY, GEN, POL 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	3	FRANKEN WK5 30S 2014 	Al Franken for Senate 
KARE_14031952705595	Hmp	House Majority PAC	Waterfront Strategies	889811 	07216823 	2883 	2014-10-07	2014-10-13	2014-06-18	2014-06-19	Political 		3050 K Street NW Washington, DC 20007 	A35+	IS-Candidate/US House 	P04-GB 	AGY, GEN, POL 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 	38241 	10957AG 	1	4	HMP SKED B 2883 	House Majority PAC 
KARE_14035550035844	House Majority PAC	House Majority PAC	Waterfront Strategies	874053 	07155233 	2669 	2014-10-07	2014-10-13	2014-04-21	2014-06-20	Political 		3050 K Street NW Washington, DC 20007 	A35+	IS-Candidate/US House 	P02-FTB 	AGY, GEN, POL 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 	38241 	10957AG 	1	4	HOUSE MAJORITY PAC 	House Majority PAC 
KARE_14035551233505	DCCC	Democratic Congressional Campaign Committee	Great American Media	889803 	07216820 	2780 	2014-10-28	2014-11-10	2014-06-23	2014-06-23	Political 		3050 K Street NW Washington, DC 20007 	A35+	IS-Candidate/US House,IS-Issue/Non 	P04-GB 	AGY, GEN, POL 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 	22071 		1	5	DCCC SKED B - 2889 	Democratic Congressional Campaign Committee 
KARE_14031951549821	DCCC	Democratic Congressional Campaign Committee	Great American Media	889803 	07216820 	2780 	2014-10-28	2014-11-10	2014-06-18	2014-06-19	Political 		3050 K Street NW Washington, DC 20007 	A35+	IS-Candidate/US House,IS-Issue/Non 	P04-GB 	AGY, GEN, POL 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 	22071 		1	5	DCCC SKED B - 2889 	Democratic Congressional Campaign Committee 
KARE_14031951664354	DCCC	Democratic Congressional Campaign Committee	Great American Media	889807 	07216806 	2782 	2014-10-14	2014-10-20	2014-06-18	2014-06-19	Political 		3050 K Street NW Washington, DC 20007 	A35+	IS-Candidate/US House,IS-Issue/Non 	P04-GB 	AGY, GEN, POL 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 	22071 		1	4	DCCC SKED A - 2782 	Democratic Congressional Campaign Committee 
KARE_14031952022155	DCCC	Democratic Congressional Campaign Committee	Great American Media	889809 	07216816 	2890 	2014-10-07	2014-10-13	2014-06-18	2014-06-19	Political 		3050 K Street NW Washington, DC 20007 	A35+	IS-Candidate/US House,IS-Issue/Non 	P04-GB 	AGY, GEN, POL 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 	22071 		1	4	DCCC SKED B - 2890 	Democratic Congressional Campaign Committee 
KARE_14031951796759	DCCC	Democratic Congressional Campaign Committee	Great American Media	889808 	07216808 	2781 	2014-10-21	2014-10-27	2014-06-18	2014-06-19	Political 		3050 K Street NW Washington, DC 20007 	A35+	IS-Candidate/US House,IS-Issue/Non 	P04-GB 	AGY, GEN, POL 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 	22071 		1	4	DCCC SKED A - 2781 	Democratic Congressional Campaign Committee 
KARE_14037993875268	Nolan for Congress	Nolan R/D/Congress	Greer Margolis Mitchell and Burns	896110 	07246686 	2934 	2014-10-07	2014-10-13	2014-06-26	2014-06-26	Political 		3050 K Street NW Washington, DC 20007 	A35+	PL-State House Representative 	P02-FTB 	AGY, GEN, POL 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	WEEKLY 	15%		00:15:00 		1700AG 	1	2	NOLAN FOR CONGRESS 	NOLAN,R/D/CONRESS 
KARE_14063124605774	Afscme People	AFSCME	Waterfront Strategies	908729 	07291264 	3232 	2014-07-25	2014-07-31	2014-07-24	2014-07-24	Political 		3050 K Street NW Washington, DC 20007 	A35+	IS-Issue/Non Ballot 	P03-PB 	AGY, (POL) Political, (POL) Issue 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 		10957AG 	1	3	AFSCME PEOPLE 7.25 	American Federation of State County Municipal 
KARE_14037993011976	Nolan for Congress	Nolan R/D/Congress	Greer Margolis Mitchell and Burns	896091 	07246698 	2937 	2014-10-28	2014-11-03	2014-06-26	2014-06-26	Political 		3050 K Street NW Washington, DC 20007 	A35+	PL-State House Representative 	P02-FTB 	AGY, GEN, POL 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	WEEKLY 	15%		00:15:00 		1700AG 	1	2	NOLAN FOR CONGRESS 	NOLAN,R/D/CONRESS 
KARE_14035552588172	House Majority PAC	House Majority PAC	Waterfront Strategies	874046 	07155230 	2672 	2014-10-28	2014-11-03	2014-04-21	2014-06-20	Political 		3050 K Street NW Washington, DC 20007 	A35+	IS-Candidate/US House 	P02-FTB 	AGY, GEN, POL 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 	38241 	10957AG 	1	4	HOUSE MAJORITY PAC 	House Majority PAC 
KARE_14037993222992	Nolan for Congress	Nolan R/D/Congress	Greer Margolis Mitchell and Burns	896098 	07246694 	2936 	2014-10-21	2014-10-27	2014-06-26	2014-06-26	Political 		3050 K Street NW Washington, DC 20007 	A35+	PL-State House Representative 	P02-FTB 	AGY, GEN, POL 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	WEEKLY 	15%		00:15:00 		1700AG 	1	2	NOLAN FOR CONGRESS 	NOLAN,R/D/CONRESS 
KARE_14037994021204	Nolan for Congress	Nolan R/D/Congress	Greer Margolis Mitchell and Burns	896118 	07246682 	2933 	2014-09-30	2014-10-06	2014-06-26	2014-06-26	Political 		3050 K Street NW Washington, DC 20007 	A35+	PL-State House Representative 	P02-FTB 	AGY, GEN, POL 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	WEEKLY 	15%		00:15:00 		1700AG 	1	2	NOLAN FOR CONGRESS 	NOLAN,R/D/CONRESS 
KARE_14037994303565	Nolan for Congress	Nolan R/D/Congress	Greer Margolis Mitchell and Burns	896123 	07246679 	2932 	2014-09-23	2014-09-29	2014-06-26	2014-06-26	Political 		3050 K Street NW Washington, DC 20007 	A35+	PL-State House Representative 	P02-FTB 	AGY, GEN, POL 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	WEEKLY 	15%		00:15:00 		1700AG 	1	2	NOLAN FOR CONGRESS 	NOLAN,R/D/CONRESS 
KARE_14037994499534	Nolan for Congress	Nolan R/D/Congress	Greer Margolis Mitchell and Burns	896129 	07246688 	2935 	2014-10-14	2014-10-20	2014-06-26	2014-06-26	Political 		3050 K Street NW Washington, DC 20007 	A35+	PL-State House Representative 	P02-FTB 	AGY, GEN, POL 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	WEEKLY 	15%		00:15:00 		1700AG 	1	2	NOLAN FOR CONGRESS 	NOLAN,R/D/CONRESS 
KARE_14047492856885	House Majority PAC	House Majority PAC	Waterfront Strategies	874046 	07155230 	2672 	2014-10-28	2014-11-03	2014-04-21	2014-07-03	Political 		3050 K Street NW Washington, DC 20007 	A35+	IS-Candidate/US House 	P04-GB 	AGY, GEN, POL 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 	38241 	10957AG 	1	4	HOUSE MAJORITY PAC 	House Majority PAC 
KARE_14073390950548		Rebecca Otto for State Auditor	Oak Hill Productions	904099 		JULY-AUG 2014 	2014-07-21	2014-08-15	2014-07-15	2014-08-05	Political 		PO BOX 41901 Plymouth, MN 55441 	A55+	PL-State/Local 	P02-FTB 	AGY, (POL) Political, (POL) Candidate 	Jason Sirek 	KARNO 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	3	JULY-AUG 2014 	Rebecca Otto for Auditor 
KARE_14068417554659	Entenza 4 St Auditor	Matt Entenza D/Gov	Greer Margolis Mitchell and Burns	912823 	07298813 	3283 	2014-08-02	2014-08-15	2014-07-31	2014-07-31	Political 		3050 K Street NW Washington, DC 20007 	A35+	PL-State/Local 	P02-FTB 	AGY, (POL) Political, (POL) Candidate 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	WEEKLY 	15%		00:15:00 		1700AG 	1	2	ENTENZA 4 ST AUDITOR 	Matt Entenza/ D/Gov 
KARE_14068434182166		Rebecca Otto for State Auditor	Oak Hill Productions	904099 		JULY-AUG 2014 	2014-07-21	2014-08-15	2014-07-31	2014-07-31	Political 		PO BOX 41901 Plymouth, MN 55441 	A55+	PL-State/Local 	P02-FTB 	AGY, (POL) Political, (POL) Candidate 	Jason Sirek 	KARNO 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	3	JULY-AUG 2014 	Rebecca Otto for Auditor 
KARE_14068415341912	Franken WK	AL Franken for Senate	Shorr Johnson Magnus	910755 	07294703 	FRANKEN WK14 30S 	2014-07-29	2014-08-04	2014-07-28	2014-07-31	Political 		100 N. 20th St. Suite 201 Philadelphia, PA 19103 	A35+	PL-US Senate 	P04-GB 	AGY, (POL) Political, (POL) Candidate 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 		8543AG 	1	3	FRANKEN WK14 30S 	Al Franken for Senate 
KARE_14068151442566	Entenza 4 St Auditor	Matt Entenza D/Gov	Greer Margolis Mitchell and Burns	911931 	07296781 	3255 	2014-08-06	2014-08-12	2014-07-30	2014-07-30	Political 		3050 K Street NW Washington, DC 20007 	A35+	PL- State Governor 	P02-FTB 	AGY, (POL) Political, (POL) Candidate 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	WEEKLY 	15%		00:15:00 		1700AG 	1	2	ENTENZA 4 ST AUDITOR 	Matt Entenza/ D/Gov 
KARE_14069253378236	Franken WK	AL Franken for Senate	Shorr Johnson Magnus	910749 	07294689 	FRANKEN WK14 60S 	2014-07-29	2014-08-04	2014-07-28	2014-08-01	Political 		100 N. 20th St. Suite 201 Philadelphia, PA 19103 	A35+	PL-US Senate 	P04-GB 	AGY, (POL) Political, (POL) Candidate 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 		8543AG 	1	3	FRANKEN WK14 60S 	Al Franken for Senate 
KARE_14078580815332	Kline for Congress	John Kline/MN/Congress R	SRCP Media	916383 	07303146 	513 	2014-09-30	2014-10-06	2014-08-11	2014-08-11	Political 		201 North Union Street, Suite 200 Alexandria, VA 22314 	A35+	PL-US House Representative 	P04-GB 	AGY, (POL) Political, (POL) Candidate 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	2	KLINE FOR CONGRESS 	JOHN KLINE/R/CON/MN 
KARE_14073396638998	NRCC IE	NRCC IE	National Media Research Planning and Placement	908981 	07289899 	4592 	2014-10-21	2014-10-27	2014-08-05	2014-08-05	Political 		815 Slaters Lane Alexandria, VA 22314 	A35-64	PL-State/Local,IS-Issue/Non 	P04-GB 	AGY, (POL) Political, (POL) Candidate 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 	51681 	1768AG 	1	8	NRCC IE -A- EST 4592 	NRCC-IE 
KARE_14078580700233	Kline for Congress	John Kline/MN/Congress R	SRCP Media	916389 	07303145 	514 	2014-10-07	2014-10-13	2014-08-11	2014-08-11	Political 		201 North Union Street, Suite 200 Alexandria, VA 22314 	A35+	PL-US House Representative 	P04-GB 	AGY, (POL) Political, (POL) Candidate 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	2	KLINE FOR CONGRESS 	JOHN KLINE/R/CON/MN 
KMGH-TV_14108871687829	DSCC	DSCC IE	Great American Media	426126 		3354 	2014-09-09	2014-09-15	2014-08-19	2014-08-19	GENERAL 		1010 Wisconsin Avenue NW - Suite 800 Washington, DC 20007 	A25-54	PL Non-Ballot Issue 	P-1 	POL, POL, ISS 	Amy McCreary 	EWSDC 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:20:00 			1	2	DSCC IE 	DSCC IE 
KARE_14073396240876	NRCC IE	NRCC IE	National Media Research Planning and Placement	908908 	07289932 	4594 	2014-10-28	2014-11-04	2014-07-24	2014-08-04	Political 		815 Slaters Lane Alexandria, VA 22314 	A35-64	PL-State/Local,IS-Issue/Non 	P04-GB 	AGY, (POL) Political, (POL) Candidate 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 	51681 	1768AG 	1	9	NRCC IE -A- EST 4594 	NRCC-IE 
KARE_14073395534340	NRCC IE	NRCC IE	National Media Research Planning and Placement	906362 	07278024 	4589 	2014-10-07	2014-10-13	2014-07-18	2014-08-04	Political 		815 Slaters Lane Alexandria, VA 22314 	A35-64	PL-State/Local,IS-Issue/Non 	P04-GB 	AGY, (POL) Political, (POL) Issue 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 	51681 	1768AG 	1	8	NRCC IE - EST 4589 	NRCC-IE 
KARE_14073560854086	Entenza 4 St Auditor	Matt Entenza D/Gov	Greer Margolis Mitchell and Burns	912823 	07298813 	3283 	2014-08-02	2014-08-15	2014-07-31	2014-08-06	Political 		3050 K Street NW Washington, DC 20007 	A35+	PL-State/Local 	P02-FTB 	AGY, (POL) Political, (POL) Candidate 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	WEEKLY 	15%		00:15:00 		1700AG 	1	3	ENTENZA 4 ST AUDITOR 	Matt Entenza/ D/Gov 
KARE_14077633407034	House Majority PAC	House Majority PAC	Waterfront Strategies	874053 	07155233 	2669 	2014-10-07	2014-10-27	2014-04-21	2014-08-08	Political 		3050 K Street NW Washington, DC 20007 	A35+	IS-Candidate/US House 	P04-GB 	AGY, GEN, POL 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 	38241 	10957AG 	1	4	HOUSE MAJORITY PAC 	House Majority PAC 
KARE_14078580955811	Kline for Congress	John Kline/MN/Congress R	SRCP Media	916392 	07303147 	515 	2014-10-14	2014-10-20	2014-08-11	2014-08-11	Political 		201 North Union Street, Suite 200 Alexandria, VA 22314 	A35+	PL-US House Representative 	P02-FTB 	AGY, (POL) Political, (POL) Candidate 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	2	KLINE FOR CONGRESS 	JOHN KLINE/R/CON/MN 
KARE_14086334842779	Franken WK	AL Franken for Senate	Shorr Johnson Magnus	920720 	07309982 	WEEK 3 	2014-10-14	2014-10-20	2014-08-20	2014-08-20	Political 		100 N. 20th St. Suite 201 Philadelphia, PA 19103 	A35+	PL-Federal,PL-US House 	P04-GB 	AGY, (POL) Political, (POL) Candidate 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 		8543AG 	1	4	FRANKEN WK3 	Al Franken for Senate 
KARE_14086335566868	Franken WK	AL Franken for Senate	Shorr Johnson Magnus	920761 	07309981 	WEEK 4 	2014-10-07	2014-10-13	2014-08-20	2014-08-20	Political 		100 N. 20th St. Suite 201 Philadelphia, PA 19103 	A35+	PL-Federal,PL-US House 	P04-GB 	AGY, (POL) Political, (POL) Candidate 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 		8543AG 	1	4	FRANKEN WK4 	Al Franken for Senate 
KARE_14085661661464	Gen Election Week	Lori Swanson Att Gen	Shorr Johnson Magnus	920083 	07308335 	GE WEEK 1 	2014-10-28	2014-11-03	2014-08-20	2014-08-20	Political 		100 N. 20th St. Suite 201 Philadelphia, PA 19103 	A35+	PL-State/Local,PL-State Other 	P02-FTB 	AGY, (POL) Political, (POL) Candidate 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 		8543AG 	1	3	GEN ELECTION WEEK 1 	Lori Swanson / Att Gen 
KARE_14085661792418	Gen Election Week	Lori Swanson Att Gen	Shorr Johnson Magnus	920467 	07308339 	GE WEEK 2 	2014-10-20	2014-10-27	2014-08-20	2014-08-20	Political 		100 N. 20th St. Suite 201 Philadelphia, PA 19103 	A35+	PL-State/Local,PL-State Other 	P02-FTB 	AGY, (POL) Political, (POL) Candidate 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 		8543AG 	1	3	GEN ELECTION WEEK 2 	Lori Swanson / Att Gen 
KARE_14086335962067	Franken WK	AL Franken for Senate	Shorr Johnson Magnus	920789 	07309983 	WEEK 2 	2014-10-21	2014-10-27	2014-08-20	2014-08-20	Political 		100 N. 20th St. Suite 201 Philadelphia, PA 19103 	A35+	PL-Federal,PL-US House 	P04-GB 	AGY, (POL) Political, (POL) Candidate 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 		8543AG 	1	4	FRANKEN WK2 	Al Franken for Senate 
KARE_14081110960506	Dayton	Mark Dayton D/Gov	Greer Margolis Mitchell and Burns	917548 	07309574 	3292 	2014-10-07	2014-10-13	2014-08-13	2014-08-13	Political 		1010 Wisconsin Avenue NW, Suite 800 Washington, DC 20007 	A35+	PL-State/Local,PL- State Governor 	P04-GB 	AGY, (POL) Political, (POL) Candidate 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	WEEKLY 	15%		00:15:00 		1700AG 	1	4	DAYTON 10/7-10/13 	Mark Dayton /D/GOV 
KARE_14081111387255	Dayton	Mark Dayton D/Gov	Greer Margolis Mitchell and Burns	917544 	07309560 	3294 	2014-10-21	2014-10-27	2014-08-13	2014-08-13	Political 		1010 Wisconsin Avenue NW, Suite 800 Washington, DC 20007 	A35+	PL-State/Local,PL- State Governor 	P04-GB 	AGY, (POL) Political, (POL) Candidate 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	WEEKLY 	15%		00:15:00 		1700AG 	1	4	DAYTON 10/21-10/27 	Mark Dayton /D/GOV 
KARE_14081111651492	Dayton	Mark Dayton D/Gov	Greer Margolis Mitchell and Burns	917561 	07309562 	3293 	2014-10-14	2014-10-20	2014-08-13	2014-08-13	Political 		1010 Wisconsin Avenue NW, Suite 800 Washington, DC 20007 	A35+	PL-State/Local,PL- State Governor 	P04-GB 	AGY, (POL) Political, (POL) Candidate 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	WEEKLY 	15%		00:15:00 		1700AG 	1	4	DAYTON 10/14-10/20 	Mark Dayton /D/GOV 
KARE_14081112226215	Dayton	Mark Dayton D/Gov	Greer Margolis Mitchell and Burns	917563 	07309558 	3296 	2014-10-28	2014-11-03	2014-08-13	2014-08-13	Political 		1010 Wisconsin Avenue NW, Suite 800 Washington, DC 20007 	A35+	PL-State/Local,PL- State Governor 	P04-GB 	AGY, (POL) Political, (POL) Candidate 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	WEEKLY 	15%		00:15:00 		1700AG 	1	4	DAYTON 10/28-11/3 	Mark Dayton /D/GOV 
KARE_14086336264783	Franken WK	AL Franken for Senate	Shorr Johnson Magnus	920799 	07309984 	WEEK 1 	2014-10-28	2014-11-03	2014-08-20	2014-08-20	Political 		100 N. 20th St. Suite 201 Philadelphia, PA 19103 	A35+	PL-Federal,PL-US House 	P04-GB 	AGY, (POL) Political, (POL) Candidate 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 		8543AG 	1	4	FRANKEN WK1 	Al Franken for Senate 
